"","name","team_name","game_date","season","period","minutes_remaining","seconds_remaining","shot_made_flag","action_type","shot_type","shot_distance","opponent","x","y","minute","player"
"3469","Draymond Green","Golden State Warriors","12/25/16",2016,4,3,49,"shot_yes","Driving Floating Jump Shot","2PT Field Goal",7,"Cleveland Cavaliers",-58,41,45,"curry"
"3470","Draymond Green","Golden State Warriors","11/16/16",2016,3,3,56,"shot_no","Driving Hook Shot","2PT Field Goal",5,"Toronto Raptors",-29,51,33,"curry"
"3471","Draymond Green","Golden State Warriors","11/10/16",2016,3,0,44,"shot_no","Driving Hook Shot","2PT Field Goal",2,"Denver Nuggets",1,26,36,"curry"
"3472","Draymond Green","Golden State Warriors","3/16/17",2016,2,0,26,"shot_yes","Driving Hook Shot","2PT Field Goal",8,"Orlando Magic",4,80,24,"curry"
"3473","Draymond Green","Golden State Warriors","3/24/17",2016,3,11,34,"shot_yes","Driving Layup Shot","2PT Field Goal",2,"Sacramento Kings",-19,23,25,"curry"
"3474","Draymond Green","Golden State Warriors","12/1/16",2016,1,6,5,"shot_yes","Driving Layup Shot","2PT Field Goal",2,"Houston Rockets",6,21,6,"curry"
"3475","Draymond Green","Golden State Warriors","1/16/17",2016,2,11,34,"shot_yes","Driving Layup Shot","2PT Field Goal",1,"Cleveland Cavaliers",2,13,13,"curry"
"3476","Draymond Green","Golden State Warriors","3/18/17",2016,4,5,47,"shot_no","Driving Layup Shot","2PT Field Goal",2,"Milwaukee Bucks",-12,21,43,"curry"
"3477","Draymond Green","Golden State Warriors","3/2/17",2016,3,1,25,"shot_yes","Driving Layup Shot","2PT Field Goal",0,"Chicago Bulls",2,7,35,"curry"
"3478","Draymond Green","Golden State Warriors","2/11/17",2016,2,2,29,"shot_no","Driving Layup Shot","2PT Field Goal",2,"Oklahoma City Thunder",28,3,22,"curry"
"3479","Draymond Green","Golden State Warriors","11/21/16",2016,3,9,15,"shot_yes","Driving Layup Shot","2PT Field Goal",2,"Indiana Pacers",12,16,27,"curry"
"3480","Draymond Green","Golden State Warriors","3/2/17",2016,1,0,56,"shot_no","Driving Layup Shot","2PT Field Goal",2,"Chicago Bulls",22,16,12,"curry"
"3481","Draymond Green","Golden State Warriors","2/11/17",2016,4,4,44,"shot_no","Driving Layup Shot","2PT Field Goal",0,"Oklahoma City Thunder",1,-6,44,"curry"
"3482","Draymond Green","Golden State Warriors","2/13/17",2016,2,8,53,"shot_no","Driving Layup Shot","2PT Field Goal",2,"Denver Nuggets",22,16,16,"curry"
"3483","Draymond Green","Golden State Warriors","3/6/17",2016,1,9,57,"shot_yes","Driving Layup Shot","2PT Field Goal",2,"Atlanta Hawks",19,7,3,"curry"
"3484","Draymond Green","Golden State Warriors","10/25/16",2016,1,2,58,"shot_yes","Driving Layup Shot","2PT Field Goal",1,"San Antonio Spurs",-16,11,10,"curry"
"3485","Draymond Green","Golden State Warriors","1/8/17",2016,4,10,40,"shot_yes","Driving Layup Shot","2PT Field Goal",1,"Sacramento Kings",10,11,38,"curry"
"3486","Draymond Green","Golden State Warriors","3/28/17",2016,3,10,52,"shot_yes","Driving Layup Shot","2PT Field Goal",2,"Houston Rockets",20,7,26,"curry"
"3487","Draymond Green","Golden State Warriors","1/6/17",2016,4,6,47,"shot_no","Driving Layup Shot","2PT Field Goal",2,"Memphis Grizzlies",-17,21,42,"curry"
"3488","Draymond Green","Golden State Warriors","1/29/17",2016,4,2,50,"shot_no","Driving Layup Shot","2PT Field Goal",2,"Portland Trail Blazers",25,13,46,"curry"
"3489","Draymond Green","Golden State Warriors","11/28/16",2016,4,6,55,"shot_no","Driving Layup Shot","2PT Field Goal",1,"Atlanta Hawks",6,13,42,"curry"
"3490","Draymond Green","Golden State Warriors","2/1/17",2016,2,1,47,"shot_yes","Driving Layup Shot","2PT Field Goal",1,"Charlotte Hornets",1,11,23,"curry"
"3491","Draymond Green","Golden State Warriors","12/8/16",2016,1,9,37,"shot_no","Driving Layup Shot","2PT Field Goal",2,"Utah Jazz",27,7,3,"curry"
"3492","Draymond Green","Golden State Warriors","11/18/16",2016,4,1,29,"shot_no","Driving Layup Shot","2PT Field Goal",1,"Boston Celtics",-14,11,47,"curry"
"3493","Draymond Green","Golden State Warriors","12/1/16",2016,2,2,17,"shot_yes","Driving Layup Shot","2PT Field Goal",1,"Houston Rockets",10,7,22,"curry"
"3494","Draymond Green","Golden State Warriors","11/16/16",2016,2,0,31,"shot_no","Driving Layup Shot","2PT Field Goal",2,"Toronto Raptors",-20,18,24,"curry"
"3495","Draymond Green","Golden State Warriors","3/14/17",2016,4,3,7,"shot_no","Driving Layup Shot","2PT Field Goal",1,"Philadelphia 76ers",14,13,45,"curry"
"3496","Draymond Green","Golden State Warriors","11/4/16",2016,4,6,35,"shot_no","Driving Layup Shot","2PT Field Goal",2,"Los Angeles Lakers",0,21,42,"curry"
"3497","Draymond Green","Golden State Warriors","12/8/16",2016,3,4,27,"shot_no","Driving Layup Shot","2PT Field Goal",3,"Utah Jazz",32,8,32,"curry"
"3498","Draymond Green","Golden State Warriors","3/5/17",2016,2,1,34,"shot_yes","Driving Layup Shot","2PT Field Goal",1,"New York Knicks",10,-1,23,"curry"
"3499","Draymond Green","Golden State Warriors","10/30/16",2016,3,10,51,"shot_no","Driving Layup Shot","2PT Field Goal",1,"Phoenix Suns",4,16,26,"curry"
"3500","Draymond Green","Golden State Warriors","3/14/17",2016,2,4,45,"shot_yes","Driving Layup Shot","2PT Field Goal",0,"Philadelphia 76ers",2,8,20,"curry"
"3501","Draymond Green","Golden State Warriors","1/20/17",2016,3,11,51,"shot_yes","Driving Layup Shot","2PT Field Goal",3,"Houston Rockets",-38,11,25,"curry"
"3502","Draymond Green","Golden State Warriors","3/16/17",2016,3,7,26,"shot_yes","Driving Layup Shot","2PT Field Goal",0,"Orlando Magic",1,3,29,"curry"
"3503","Draymond Green","Golden State Warriors","3/5/17",2016,4,10,8,"shot_yes","Driving Layup Shot","2PT Field Goal",1,"New York Knicks",-19,3,38,"curry"
"3504","Draymond Green","Golden State Warriors","12/30/16",2016,2,4,8,"shot_yes","Driving Layup Shot","2PT Field Goal",0,"Dallas Mavericks",4,3,20,"curry"
"3505","Draymond Green","Golden State Warriors","3/2/17",2016,1,8,54,"shot_no","Driving Layup Shot","2PT Field Goal",2,"Chicago Bulls",-27,11,4,"curry"
"3506","Draymond Green","Golden State Warriors","12/23/16",2016,4,1,31,"shot_yes","Dunk Shot","2PT Field Goal",0,"Detroit Pistons",0,1,47,"curry"
"3507","Draymond Green","Golden State Warriors","12/7/16",2016,3,7,7,"shot_yes","Dunk Shot","2PT Field Goal",0,"Los Angeles Clippers",0,1,29,"curry"
"3508","Draymond Green","Golden State Warriors","2/4/17",2016,4,11,23,"shot_yes","Dunk Shot","2PT Field Goal",0,"Sacramento Kings",0,1,37,"curry"
"3509","Draymond Green","Golden State Warriors","3/28/17",2016,2,2,7,"shot_yes","Dunk Shot","2PT Field Goal",0,"Houston Rockets",0,1,22,"curry"
"3510","Draymond Green","Golden State Warriors","1/28/17",2016,2,2,1,"shot_yes","Dunk Shot","2PT Field Goal",0,"Los Angeles Clippers",0,1,22,"curry"
"3511","Draymond Green","Golden State Warriors","12/25/16",2016,4,6,31,"shot_yes","Dunk Shot","2PT Field Goal",0,"Cleveland Cavaliers",0,1,42,"curry"
"3512","Draymond Green","Golden State Warriors","1/18/17",2016,3,9,57,"shot_yes","Dunk Shot","2PT Field Goal",0,"Oklahoma City Thunder",0,1,27,"curry"
"3513","Draymond Green","Golden State Warriors","11/25/16",2016,3,7,16,"shot_yes","Dunk Shot","2PT Field Goal",0,"Los Angeles Lakers",0,1,29,"curry"
"3514","Draymond Green","Golden State Warriors","11/9/16",2016,2,2,53,"shot_no","Fadeaway Bank shot","2PT Field Goal",14,"Dallas Mavericks",128,72,22,"curry"
"3515","Draymond Green","Golden State Warriors","1/20/17",2016,4,11,26,"shot_no","Fadeaway Jump Shot","2PT Field Goal",10,"Houston Rockets",105,3,37,"curry"
"3516","Draymond Green","Golden State Warriors","2/25/17",2016,3,11,44,"shot_no","Fadeaway Jump Shot","2PT Field Goal",17,"Brooklyn Nets",128,121,25,"curry"
"3517","Draymond Green","Golden State Warriors","2/23/17",2016,1,11,9,"shot_no","Fadeaway Jump Shot","2PT Field Goal",8,"Los Angeles Clippers",-73,46,1,"curry"
"3518","Draymond Green","Golden State Warriors","11/4/16",2016,2,5,22,"shot_yes","Finger Roll Layup Shot","2PT Field Goal",1,"Los Angeles Lakers",-15,1,19,"curry"
"3519","Draymond Green","Golden State Warriors","12/25/16",2016,3,6,29,"shot_yes","Finger Roll Layup Shot","2PT Field Goal",0,"Cleveland Cavaliers",-4,-5,30,"curry"
"3520","Draymond Green","Golden State Warriors","12/20/16",2016,2,4,40,"shot_yes","Floating Jump shot","2PT Field Goal",12,"Utah Jazz",2,120,20,"curry"
"3521","Draymond Green","Golden State Warriors","11/9/16",2016,1,11,39,"shot_no","Floating Jump shot","2PT Field Goal",9,"Dallas Mavericks",-1,97,1,"curry"
"3522","Draymond Green","Golden State Warriors","1/28/17",2016,2,10,35,"shot_no","Floating Jump shot","2PT Field Goal",10,"Los Angeles Clippers",6,105,14,"curry"
"3523","Draymond Green","Golden State Warriors","3/6/17",2016,3,4,54,"shot_no","Floating Jump shot","2PT Field Goal",3,"Atlanta Hawks",33,13,32,"curry"
"3524","Draymond Green","Golden State Warriors","3/26/17",2016,3,0,33,"shot_no","Floating Jump shot","2PT Field Goal",10,"Memphis Grizzlies",-91,51,36,"curry"
"3525","Draymond Green","Golden State Warriors","3/24/17",2016,2,1,56,"shot_yes","Floating Jump shot","2PT Field Goal",6,"Sacramento Kings",2,65,23,"curry"
"3526","Draymond Green","Golden State Warriors","1/6/17",2016,2,5,52,"shot_yes","Floating Jump shot","2PT Field Goal",12,"Memphis Grizzlies",91,90,19,"curry"
"3527","Draymond Green","Golden State Warriors","10/25/16",2016,2,7,22,"shot_no","Floating Jump shot","2PT Field Goal",6,"San Antonio Spurs",-1,61,17,"curry"
"3528","Draymond Green","Golden State Warriors","11/28/16",2016,3,6,33,"shot_no","Floating Jump shot","2PT Field Goal",4,"Atlanta Hawks",-1,47,30,"curry"
"3529","Draymond Green","Golden State Warriors","11/7/16",2016,4,3,51,"shot_no","Floating Jump shot","2PT Field Goal",9,"New Orleans Pelicans",89,39,45,"curry"
"3530","Draymond Green","Golden State Warriors","11/16/16",2016,4,4,1,"shot_no","Floating Jump shot","2PT Field Goal",6,"Toronto Raptors",9,61,44,"curry"
"3531","Draymond Green","Golden State Warriors","12/1/16",2016,4,7,5,"shot_no","Floating Jump shot","2PT Field Goal",10,"Houston Rockets",-63,90,41,"curry"
"3532","Draymond Green","Golden State Warriors","3/31/17",2016,1,6,16,"shot_no","Floating Jump shot","2PT Field Goal",12,"Houston Rockets",46,111,6,"curry"
"3533","Draymond Green","Golden State Warriors","3/20/17",2016,1,11,9,"shot_no","Floating Jump shot","2PT Field Goal",15,"Oklahoma City Thunder",-155,-11,1,"curry"
"3534","Draymond Green","Golden State Warriors","11/13/16",2016,1,6,37,"shot_no","Floating Jump shot","2PT Field Goal",14,"Phoenix Suns",2,144,6,"curry"
"3535","Draymond Green","Golden State Warriors","11/18/16",2016,1,1,31,"shot_no","Floating Jump shot","2PT Field Goal",8,"Boston Celtics",-6,82,11,"curry"
"3536","Draymond Green","Golden State Warriors","11/4/16",2016,2,5,54,"shot_yes","Hook Shot","2PT Field Goal",6,"Los Angeles Lakers",-59,32,19,"curry"
"3537","Draymond Green","Golden State Warriors","3/31/17",2016,3,11,7,"shot_no","Jump Bank Shot","2PT Field Goal",3,"Houston Rockets",4,36,25,"curry"
"3538","Draymond Green","Golden State Warriors","12/3/16",2016,1,9,30,"shot_yes","Jump Bank Shot","2PT Field Goal",10,"Phoenix Suns",-101,41,3,"curry"
"3539","Draymond Green","Golden State Warriors","11/16/16",2016,4,6,23,"shot_no","Jump Bank Shot","3PT Field Goal",26,"Toronto Raptors",-2,262,42,"curry"
"3540","Draymond Green","Golden State Warriors","3/29/17",2016,3,0,41,"shot_yes","Jump Bank Shot","2PT Field Goal",4,"San Antonio Spurs",-45,3,36,"curry"
"3541","Draymond Green","Golden State Warriors","2/27/17",2016,4,6,26,"shot_yes","Jump Shot","3PT Field Goal",24,"Philadelphia 76ers",-241,-6,42,"curry"
"3542","Draymond Green","Golden State Warriors","3/31/17",2016,4,1,37,"shot_no","Jump Shot","2PT Field Goal",10,"Houston Rockets",94,36,47,"curry"
"3543","Draymond Green","Golden State Warriors","3/31/17",2016,1,3,5,"shot_no","Jump Shot","2PT Field Goal",17,"Houston Rockets",107,134,9,"curry"
"3544","Draymond Green","Golden State Warriors","3/31/17",2016,4,4,51,"shot_no","Jump Shot","3PT Field Goal",26,"Houston Rockets",-27,262,44,"curry"
"3545","Draymond Green","Golden State Warriors","3/31/17",2016,3,11,28,"shot_no","Jump Shot","3PT Field Goal",27,"Houston Rockets",69,262,25,"curry"
"3546","Draymond Green","Golden State Warriors","3/31/17",2016,4,0,50,"shot_no","Jump Shot","2PT Field Goal",6,"Houston Rockets",-48,47,48,"curry"
"3547","Draymond Green","Golden State Warriors","3/31/17",2016,3,0,33,"shot_no","Jump Shot","3PT Field Goal",26,"Houston Rockets",78,254,36,"curry"
"3548","Draymond Green","Golden State Warriors","3/29/17",2016,1,8,11,"shot_no","Jump Shot","3PT Field Goal",25,"San Antonio Spurs",79,247,4,"curry"
"3549","Draymond Green","Golden State Warriors","3/28/17",2016,4,1,12,"shot_no","Jump Shot","3PT Field Goal",24,"Houston Rockets",51,242,47,"curry"
"3550","Draymond Green","Golden State Warriors","3/28/17",2016,3,4,1,"shot_no","Jump Shot","3PT Field Goal",24,"Houston Rockets",181,169,32,"curry"
"3551","Draymond Green","Golden State Warriors","3/28/17",2016,1,1,36,"shot_no","Jump Shot","3PT Field Goal",24,"Houston Rockets",92,232,11,"curry"
"3552","Draymond Green","Golden State Warriors","3/28/17",2016,2,5,59,"shot_no","Jump Shot","3PT Field Goal",24,"Houston Rockets",107,224,19,"curry"
"3553","Draymond Green","Golden State Warriors","3/28/17",2016,2,0,3,"shot_no","Jump Shot","3PT Field Goal",34,"Houston Rockets",-78,331,24,"curry"
"3554","Draymond Green","Golden State Warriors","3/28/17",2016,1,6,9,"shot_yes","Jump Shot","3PT Field Goal",25,"Houston Rockets",138,210,6,"curry"
"3555","Draymond Green","Golden State Warriors","3/28/17",2016,4,2,14,"shot_yes","Jump Shot","2PT Field Goal",16,"Houston Rockets",-161,38,46,"curry"
"3556","Draymond Green","Golden State Warriors","3/26/17",2016,1,8,20,"shot_no","Jump Shot","3PT Field Goal",26,"Memphis Grizzlies",-125,237,4,"curry"
"3557","Draymond Green","Golden State Warriors","3/26/17",2016,4,1,17,"shot_no","Jump Shot","2PT Field Goal",5,"Memphis Grizzlies",37,41,47,"curry"
"3558","Draymond Green","Golden State Warriors","3/24/17",2016,1,0,0,"shot_no","Jump Shot","2PT Field Goal",6,"Sacramento Kings",-11,65,12,"curry"
"3559","Draymond Green","Golden State Warriors","3/24/17",2016,3,9,54,"shot_no","Jump Shot","3PT Field Goal",26,"Sacramento Kings",22,262,27,"curry"
"3560","Draymond Green","Golden State Warriors","3/24/17",2016,4,7,13,"shot_no","Jump Shot","3PT Field Goal",27,"Sacramento Kings",-187,200,41,"curry"
"3561","Draymond Green","Golden State Warriors","3/24/17",2016,1,10,24,"shot_no","Jump Shot","3PT Field Goal",25,"Sacramento Kings",-1,259,2,"curry"
"3562","Draymond Green","Golden State Warriors","3/24/17",2016,3,0,6,"shot_no","Jump Shot","3PT Field Goal",25,"Sacramento Kings",-19,257,36,"curry"
"3563","Draymond Green","Golden State Warriors","3/21/17",2016,1,1,54,"shot_yes","Jump Shot","3PT Field Goal",24,"Dallas Mavericks",66,232,11,"curry"
"3564","Draymond Green","Golden State Warriors","3/21/17",2016,2,2,25,"shot_no","Jump Shot","2PT Field Goal",19,"Dallas Mavericks",97,164,22,"curry"
"3565","Draymond Green","Golden State Warriors","3/21/17",2016,4,5,34,"shot_no","Jump Shot","3PT Field Goal",24,"Dallas Mavericks",20,242,43,"curry"
"3566","Draymond Green","Golden State Warriors","3/21/17",2016,1,10,26,"shot_no","Jump Shot","3PT Field Goal",23,"Dallas Mavericks",-160,178,2,"curry"
"3567","Draymond Green","Golden State Warriors","3/21/17",2016,3,9,24,"shot_no","Jump Shot","3PT Field Goal",23,"Dallas Mavericks",96,219,27,"curry"
"3568","Draymond Green","Golden State Warriors","3/20/17",2016,1,8,49,"shot_no","Jump Shot","3PT Field Goal",24,"Oklahoma City Thunder",69,232,4,"curry"
"3569","Draymond Green","Golden State Warriors","3/18/17",2016,1,6,20,"shot_no","Jump Shot","2PT Field Goal",12,"Milwaukee Bucks",-60,105,6,"curry"
"3570","Draymond Green","Golden State Warriors","3/18/17",2016,1,8,19,"shot_no","Jump Shot","2PT Field Goal",10,"Milwaukee Bucks",42,92,4,"curry"
"3571","Draymond Green","Golden State Warriors","3/16/17",2016,2,1,38,"shot_no","Jump Shot","3PT Field Goal",28,"Orlando Magic",-158,242,23,"curry"
"3572","Draymond Green","Golden State Warriors","3/16/17",2016,1,9,44,"shot_no","Jump Shot","3PT Field Goal",26,"Orlando Magic",-192,188,3,"curry"
"3573","Draymond Green","Golden State Warriors","3/14/17",2016,4,11,2,"shot_no","Jump Shot","2PT Field Goal",6,"Philadelphia 76ers",-9,67,37,"curry"
"3574","Draymond Green","Golden State Warriors","3/14/17",2016,4,5,1,"shot_no","Jump Shot","2PT Field Goal",11,"Philadelphia 76ers",61,95,43,"curry"
"3575","Draymond Green","Golden State Warriors","3/14/17",2016,1,7,46,"shot_no","Jump Shot","3PT Field Goal",26,"Philadelphia 76ers",-153,214,5,"curry"
"3576","Draymond Green","Golden State Warriors","3/14/17",2016,3,1,13,"shot_no","Jump Shot","3PT Field Goal",25,"Philadelphia 76ers",-107,229,35,"curry"
"3577","Draymond Green","Golden State Warriors","3/6/17",2016,4,11,12,"shot_no","Jump Shot","3PT Field Goal",25,"Atlanta Hawks",-143,213,37,"curry"
"3578","Draymond Green","Golden State Warriors","3/6/17",2016,4,3,37,"shot_no","Jump Shot","3PT Field Goal",25,"Atlanta Hawks",25,252,45,"curry"
"3579","Draymond Green","Golden State Warriors","3/6/17",2016,3,10,15,"shot_yes","Jump Shot","3PT Field Goal",24,"Atlanta Hawks",-14,242,26,"curry"
"3580","Draymond Green","Golden State Warriors","3/6/17",2016,3,9,45,"shot_no","Jump Shot","3PT Field Goal",23,"Atlanta Hawks",32,237,27,"curry"
"3581","Draymond Green","Golden State Warriors","3/6/17",2016,1,11,7,"shot_yes","Jump Shot","3PT Field Goal",24,"Atlanta Hawks",-17,247,1,"curry"
"3582","Draymond Green","Golden State Warriors","3/5/17",2016,2,10,27,"shot_no","Jump Shot","3PT Field Goal",23,"New York Knicks",210,111,14,"curry"
"3583","Draymond Green","Golden State Warriors","3/5/17",2016,4,8,23,"shot_no","Jump Shot","3PT Field Goal",24,"New York Knicks",76,229,40,"curry"
"3584","Draymond Green","Golden State Warriors","3/5/17",2016,1,9,52,"shot_yes","Jump Shot","3PT Field Goal",23,"New York Knicks",-233,-31,3,"curry"
"3585","Draymond Green","Golden State Warriors","3/5/17",2016,3,9,8,"shot_no","Jump Shot","3PT Field Goal",25,"New York Knicks",-176,178,27,"curry"
"3586","Draymond Green","Golden State Warriors","3/5/17",2016,1,5,48,"shot_no","Jump Shot","2PT Field Goal",8,"New York Knicks",-60,67,7,"curry"
"3587","Draymond Green","Golden State Warriors","3/2/17",2016,3,8,35,"shot_no","Jump Shot","3PT Field Goal",27,"Chicago Bulls",138,237,28,"curry"
"3588","Draymond Green","Golden State Warriors","3/2/17",2016,4,2,34,"shot_no","Jump Shot","3PT Field Goal",25,"Chicago Bulls",141,213,46,"curry"
"3589","Draymond Green","Golden State Warriors","3/2/17",2016,2,1,37,"shot_yes","Jump Shot","3PT Field Goal",24,"Chicago Bulls",-19,242,23,"curry"
"3590","Draymond Green","Golden State Warriors","3/2/17",2016,3,9,36,"shot_yes","Jump Shot","3PT Field Goal",25,"Chicago Bulls",-37,252,27,"curry"
"3591","Draymond Green","Golden State Warriors","2/28/17",2016,2,7,50,"shot_no","Jump Shot","3PT Field Goal",29,"Washington Wizards",-7,298,17,"curry"
"3592","Draymond Green","Golden State Warriors","2/28/17",2016,3,10,38,"shot_no","Jump Shot","2PT Field Goal",19,"Washington Wizards",64,183,26,"curry"
"3593","Draymond Green","Golden State Warriors","2/28/17",2016,4,1,4,"shot_yes","Jump Shot","3PT Field Goal",26,"Washington Wizards",112,244,47,"curry"
"3594","Draymond Green","Golden State Warriors","2/28/17",2016,1,8,31,"shot_no","Jump Shot","2PT Field Goal",8,"Washington Wizards",78,41,4,"curry"
"3595","Draymond Green","Golden State Warriors","2/28/17",2016,4,5,59,"shot_no","Jump Shot","2PT Field Goal",19,"Washington Wizards",74,180,43,"curry"
"3596","Draymond Green","Golden State Warriors","2/28/17",2016,4,2,17,"shot_yes","Jump Shot","3PT Field Goal",23,"Washington Wizards",-232,26,46,"curry"
"3597","Draymond Green","Golden State Warriors","2/27/17",2016,1,6,7,"shot_no","Jump Shot","3PT Field Goal",25,"Philadelphia 76ers",150,208,6,"curry"
"3598","Draymond Green","Golden State Warriors","2/27/17",2016,4,9,30,"shot_no","Jump Shot","3PT Field Goal",25,"Philadelphia 76ers",-7,257,39,"curry"
